order_id,customer_id,order_date,order_value,discount_applied,payment_method
9666,1332,2026-03-25,1951.78,0,Wallet
9667,1332,2026-03-22,3516.62,0,UPI
9668,1332,2026-05-03,4153.43,0,COD
9669,1332,2026-05-01,3891.84,1,Card
9670,1332,2026-04-25,1654.54,1,UPI
9671,1332,2026-05-26,2052.11,0,COD
9672,1332,2026-06-19,3834.9,0,Wallet
9673,1334,2025-08-22,1892.58,0,COD
9674,1334,2025-08-11,1563.01,0,Card
9675,1334,2025-08-27,1513.96,0,UPI
9676,1334,2025-09-08,664.72,0,Wallet
9677,1334,2025-09-24,1412.45,0,Card
9678,1334,2025-10-02,902.24,0,COD
9679,1334,2025-10-16,1606.41,0,UPI
9680,1334,2025-10-25,1145.99,1,Card
9681,1334,2025-11-26,1642.69,0,COD
9682,1334,2026-02-09,1958.71,0,Card
9683,1334,2026-03-03,1484.52,0,UPI
9684,1334,2026-04-07,1370.51,0,Wallet
9685,1334,2026-05-20,1569.54,1,UPI
9686,1334,2026-05-15,1006.19,0,Card
9687,1334,2026-06-26,1195.72,0,Card
9688,1334,2026-06-06,2545.79,0,Wallet
9689,1334,2026-06-14,1622.22,0,Wallet
9690,1335,2024-04-21,610.91,0,Card
9691,1335,2024-11-17,1049.03,1,UPI
9692,1335,2024-12-23,1258.78,0,COD
9693,1335,2024-12-30,834.87,1,Card
9694,1335,2025-04-24,235.09,0,UPI
9695,1335,2025-06-10,684.72,1,UPI
9696,1335,2025-09-14,768.7,0,COD
9697,1335,2025-11-24,1249.61,1,UPI
9698,1336,2026-04-25,476.2,0,COD
9699,1337,2024-03-25,723.64,0,UPI
9700,1340,2025-12-20,1572.3,1,Card
9701,1341,2024-05-24,788.25,0,Wallet
9702,1341,2024-06-25,1180.39,0,COD
9703,1341,2024-06-10,1791.33,0,UPI
9704,1341,2024-09-08,1867.68,0,UPI
9705,1341,2024-09-24,1812.11,0,UPI
9706,1341,2024-08-29,1661.45,0,COD
9707,1341,2024-10-11,1985.1,0,UPI
9708,1341,2024-11-04,1955.19,0,Card
9709,1341,2024-11-08,1770.23,0,COD
9710,1341,2024-12-20,1518.39,1,Card
9711,1341,2024-12-18,2057.1,0,Card
9712,1341,2025-01-04,1994.57,1,UPI
9713,1341,2025-02-08,2814.78,0,UPI
9714,1341,2025-02-05,1450.99,1,UPI
9715,1341,2025-01-29,2238.4,0,Card
9716,1341,2025-03-19,1424.46,0,Card
9717,1341,2025-05-15,2059.7,1,Card
9718,1341,2025-07-10,2157.8,0,UPI
9719,1341,2025-07-17,2427.05,0,COD
9720,1341,2025-07-01,767.92,1,Card
9721,1341,2025-07-11,838.83,0,Card
9722,1341,2025-08-14,3082.56,1,Wallet
9723,1341,2025-08-30,2289.97,1,Card
9724,1341,2025-09-25,1196.25,0,Card
9725,1341,2025-10-26,901.9,0,Wallet
9726,1341,2026-01-26,2225.58,1,COD
9727,1341,2026-02-11,1283.43,1,Card
9728,1341,2026-04-02,1267.52,0,Wallet
9729,1341,2026-04-01,2013.15,0,Card
9730,1341,2026-03-21,2148.29,1,COD
9731,1341,2026-05-09,1074.65,0,Card
9732,1341,2026-06-12,888.87,0,UPI
9733,1341,2026-06-25,1857.06,0,UPI
9734,1343,2025-11-05,971.81,1,Wallet
9735,1343,2025-11-15,908.06,0,COD
9736,1345,2025-10-27,1706.07,0,UPI
9737,1345,2025-11-18,2953.23,0,Card
9738,1345,2025-12-13,1646.38,0,COD
9739,1345,2026-04-29,1035.14,0,UPI
9740,1345,2026-04-20,1933.29,0,Wallet
9741,1345,2026-05-15,1215.72,1,COD
9742,1345,2026-06-29,2181.3,0,COD
9743,1346,2025-03-30,335.05,1,Card
9744,1346,2025-05-24,436.97,0,Card
9745,1346,2025-08-10,725.06,0,COD
9746,1346,2026-02-11,677.38,1,Card
9747,1346,2026-02-28,538.9,0,Card
9748,1347,2024-07-10,638.74,0,UPI
9749,1347,2024-09-18,719.1,0,UPI
9750,1347,2025-02-16,1150.56,0,COD
9751,1349,2024-02-16,1886.72,0,UPI
9752,1349,2024-03-04,1100.95,1,UPI
9753,1349,2024-04-15,1039.42,0,Card
9754,1349,2024-05-20,1123.12,0,Card
9755,1350,2025-07-28,1604.36,0,Wallet
9756,1350,2025-07-20,1454.72,0,UPI
9757,1350,2025-08-13,2524.23,0,UPI
9758,1350,2025-10-06,1348.43,0,UPI
9759,1350,2025-10-16,1436.81,0,UPI
9760,1351,2024-10-03,217.17,0,Card
9761,1351,2024-10-31,1878.84,0,UPI
9762,1351,2024-11-02,1545.72,0,UPI
9763,1351,2025-02-02,1201.12,0,UPI
9764,1351,2025-03-14,2127.84,0,Card
9765,1351,2025-03-25,1178.55,1,Card
9766,1351,2025-05-18,833.45,0,Card
9767,1352,2025-12-20,1672.77,0,COD
9768,1352,2026-03-23,1998.04,0,Card
9769,1352,2026-03-24,2001.97,0,Card
9770,1352,2026-04-23,2194.91,0,Wallet
9771,1353,2026-04-17,1479.54,0,Card
9772,1353,2026-06-06,488.1,1,COD
9773,1353,2026-05-27,615.11,1,Card
9774,1353,2026-05-19,1309.19,0,Card
9775,1354,2024-05-25,1177.54,1,Card
9776,1355,2025-12-31,1874.0,0,UPI
9777,1355,2026-01-30,1301.7,0,Card
9778,1356,2024-06-18,3385.01,1,Card
9779,1356,2024-07-02,1847.15,1,Card
9780,1356,2024-07-24,4755.77,1,Card
9781,1356,2024-07-31,3562.79,0,UPI
9782,1356,2024-08-30,3433.88,0,UPI
9783,1356,2024-08-31,4201.17,1,Card
9784,1356,2024-08-28,3655.22,0,COD
9785,1356,2024-08-20,2034.17,0,Card
9786,1356,2024-09-24,2170.65,0,UPI
9787,1356,2024-09-25,1819.69,0,UPI
9788,1356,2024-10-27,3065.22,0,UPI
9789,1356,2024-11-06,4182.34,0,Card
9790,1356,2024-11-07,2443.5,1,UPI
9791,1356,2024-12-02,2453.99,1,Card
9792,1356,2024-11-17,3519.77,1,Wallet
9793,1356,2024-11-18,4072.16,0,Card
9794,1356,2024-11-12,4165.82,0,UPI
9795,1356,2024-11-21,4875.22,1,COD
9796,1356,2025-01-06,4041.95,0,Card
9797,1356,2025-01-22,3189.57,1,UPI
9798,1356,2025-04-02,3579.94,1,Wallet
9799,1356,2025-04-03,3225.17,0,Card
9800,1356,2025-04-13,1559.95,0,Card
9801,1356,2025-05-01,3385.05,0,Card
9802,1356,2025-06-01,3590.63,0,COD
9803,1356,2025-05-30,2924.96,0,Wallet
9804,1356,2025-06-04,2831.12,1,UPI
9805,1356,2025-06-05,4654.58,1,Card
9806,1356,2025-05-31,5437.29,1,Card
9807,1356,2025-05-10,4112.1,0,Card
9808,1356,2025-06-23,3465.85,1,UPI
9809,1356,2025-06-10,4486.55,1,UPI
9810,1356,2025-08-22,3240.21,0,UPI
9811,1356,2025-08-26,2385.67,0,COD
9812,1356,2025-09-03,3797.5,0,UPI
9813,1356,2025-09-16,2988.6,1,UPI
9814,1356,2025-09-15,3230.79,0,UPI
9815,1356,2025-09-26,2840.47,1,Card
9816,1356,2025-10-16,5246.78,1,COD
9817,1356,2025-10-22,4063.85,0,Card
9818,1356,2025-11-20,4314.22,0,UPI
9819,1356,2025-12-27,4475.28,0,COD
9820,1356,2026-01-17,2987.51,0,Card
9821,1356,2026-01-18,2767.22,0,COD
9822,1356,2026-01-24,2691.07,0,UPI
9823,1356,2026-02-25,3291.6,0,Card
9824,1356,2026-03-15,1519.76,0,Card
9825,1356,2026-03-05,3427.79,0,Card
9826,1356,2026-03-16,2157.35,0,Card
9827,1356,2026-04-01,3001.3,0,UPI
9828,1356,2026-04-24,3167.7,1,Card
9829,1356,2026-04-23,3125.67,0,COD
9830,1356,2026-04-27,1724.29,1,UPI
9831,1356,2026-04-24,3640.79,0,UPI
9832,1356,2026-05-27,1572.48,0,UPI
9833,1356,2026-05-08,3044.83,0,COD
9834,1356,2026-05-13,1760.42,0,COD
9835,1356,2026-06-11,2877.99,0,Card
9836,1356,2026-06-12,1974.29,0,Wallet
9837,1356,2026-06-26,3710.39,0,Card
9838,1356,2026-06-28,2933.03,0,Card
9839,1357,2025-01-21,2445.69,0,UPI
9840,1357,2025-02-14,584.12,0,Card
9841,1357,2025-02-28,2446.2,0,Wallet
9842,1357,2025-03-24,5157.01,0,COD
9843,1359,2025-09-14,1899.13,1,UPI
9844,1359,2025-10-23,1697.73,0,Card
9845,1359,2025-11-10,1798.36,0,COD
9846,1359,2025-10-14,1734.86,0,Card
9847,1359,2025-11-28,1815.33,0,Card
9848,1359,2025-12-23,1307.51,1,UPI
9849,1359,2025-12-25,750.07,1,Wallet
9850,1359,2026-01-30,993.91,0,Wallet
9851,1359,2026-02-12,1020.08,1,Card
9852,1359,2026-03-02,1422.68,1,Card
9853,1359,2026-03-13,329.4,1,UPI
9854,1359,2026-03-31,1512.27,0,UPI
9855,1360,2026-03-30,1697.8,0,UPI
9856,1361,2024-05-15,1112.39,1,Card
9857,1361,2024-06-23,1602.72,0,COD
9858,1361,2024-06-20,1873.28,0,Card
9859,1361,2024-07-19,1415.87,0,UPI
9860,1361,2024-07-14,2059.88,1,Card
9861,1363,2025-05-22,1625.53,1,COD
9862,1363,2025-06-12,1012.47,1,COD
9863,1363,2025-06-11,1932.25,0,Card
9864,1363,2025-07-15,1353.36,1,Wallet
9865,1363,2025-10-13,1862.95,0,Wallet
9866,1363,2025-10-29,1873.93,0,COD
9867,1363,2025-12-03,1436.3,1,UPI
9868,1363,2026-04-05,1623.8,1,Wallet
9869,1363,2026-04-22,1783.41,1,UPI
9870,1363,2026-05-11,1171.99,1,Card
9871,1363,2026-06-11,884.42,0,Card
9872,1365,2025-06-25,1182.74,0,Wallet
9873,1365,2025-06-09,782.66,0,Wallet
9874,1365,2025-06-28,608.62,1,Wallet
9875,1365,2025-07-08,1314.8,0,UPI
9876,1365,2026-01-04,659.56,1,UPI
9877,1365,2026-01-16,969.77,0,UPI
9878,1365,2026-05-27,986.33,0,Card
9879,1367,2024-10-02,2520.25,0,COD
9880,1367,2024-10-24,1187.18,1,UPI
9881,1367,2024-12-27,1943.4,0,UPI
9882,1367,2025-01-12,1963.0,0,UPI
9883,1367,2024-12-26,2266.01,0,Card
9884,1367,2024-12-17,2409.38,0,Wallet
9885,1367,2025-02-27,1421.58,0,Wallet
9886,1367,2025-02-25,1227.73,0,Wallet
9887,1367,2025-05-02,1442.39,1,Card
9888,1367,2025-05-02,1334.58,0,COD
9889,1367,2025-04-26,2175.29,0,Card
9890,1367,2025-04-24,1808.43,0,Card
9891,1367,2025-05-31,1819.58,0,UPI
9892,1367,2025-05-29,906.46,0,Card
9893,1367,2025-08-22,2387.69,0,COD
9894,1367,2025-08-31,751.6,0,UPI
9895,1367,2025-08-26,831.72,0,Card
9896,1367,2025-09-16,1287.04,1,Wallet
9897,1368,2024-08-16,1625.22,0,COD
9898,1368,2024-08-05,1270.91,0,UPI
9899,1368,2024-09-01,1690.91,0,Card
9900,1368,2024-09-25,2065.19,0,UPI
9901,1368,2024-10-15,2405.49,0,UPI
9902,1368,2024-12-11,2294.3,0,Card
9903,1368,2025-01-04,1975.81,0,COD
9904,1368,2025-02-15,1288.98,1,Card
9905,1368,2025-03-03,1015.39,0,Card
9906,1369,2026-05-16,1445.51,0,Card
9907,1369,2026-06-03,2185.52,0,COD
9908,1369,2026-06-17,1649.18,0,Card
9909,1371,2026-05-15,987.86,0,UPI
9910,1372,2026-03-15,1991.82,0,UPI
9911,1373,2024-11-06,2362.9,1,Wallet
9912,1373,2024-11-22,4967.8,0,UPI
9913,1373,2024-11-29,3123.21,1,Card
9914,1373,2025-01-11,3269.22,0,Wallet
9915,1373,2025-01-07,2888.93,1,UPI
9916,1373,2025-01-10,4170.19,0,Card
9917,1373,2025-01-03,3540.76,1,UPI
9918,1373,2025-02-06,2801.69,1,Card
9919,1373,2025-01-31,3105.47,1,Card
9920,1373,2025-02-01,3079.39,0,UPI
9921,1373,2025-02-01,3573.33,1,Card
9922,1373,2025-03-19,2853.96,0,UPI
9923,1373,2025-03-18,4495.02,0,UPI
9924,1373,2025-04-22,3311.51,0,Card
9925,1373,2025-03-30,2274.35,0,Card
9926,1373,2025-05-29,2994.66,0,UPI
9927,1373,2025-05-30,2447.07,1,COD
9928,1373,2025-08-02,2536.69,0,UPI
9929,1373,2025-08-21,2712.12,0,UPI
9930,1373,2025-09-19,4590.05,1,Card
9931,1373,2025-09-10,2712.61,0,Card
9932,1373,2025-09-19,2956.72,0,Card
9933,1373,2025-08-29,3739.94,0,Wallet
9934,1373,2025-10-03,2156.22,0,Card
9935,1373,2025-10-07,4407.11,0,COD
9936,1373,2025-10-16,4602.83,0,Card
9937,1373,2025-11-07,3859.36,0,Card
9938,1374,2025-07-23,1114.82,0,Card
9939,1374,2025-07-04,770.6,1,Card
9940,1376,2024-08-25,1077.34,0,UPI
9941,1376,2024-12-25,1652.98,0,Card
9942,1376,2025-01-18,1309.44,0,UPI
9943,1376,2025-01-21,1252.31,1,UPI
9944,1376,2025-02-17,1288.28,0,Card
9945,1376,2025-03-24,1909.53,0,UPI
9946,1376,2025-05-06,1128.72,0,UPI
9947,1376,2025-06-15,2178.64,1,Card
9948,1376,2025-10-04,1715.12,0,UPI
9949,1376,2025-10-15,1557.62,0,COD
9950,1376,2025-10-14,1562.86,0,Card
9951,1376,2025-11-26,1440.36,0,UPI
9952,1376,2025-12-19,384.37,1,Card
9953,1376,2026-01-18,2340.9,0,Card
9954,1376,2026-01-25,1582.13,1,UPI
9955,1376,2026-02-18,2491.1,1,UPI
9956,1376,2026-02-17,1781.47,0,Wallet
9957,1376,2026-02-21,1329.07,0,Wallet
9958,1376,2026-03-24,1665.99,1,COD
9959,1376,2026-04-26,2155.49,1,Wallet
9960,1376,2026-05-24,2446.05,0,COD
9961,1378,2024-07-01,2114.55,0,UPI
9962,1378,2024-06-18,1943.28,0,COD
9963,1378,2024-08-26,1796.26,0,Card
9964,1378,2024-09-16,1956.69,0,Wallet
9965,1378,2024-11-18,2535.12,0,UPI
9966,1378,2024-11-23,1532.46,1,Wallet
9967,1378,2024-12-01,1505.8,0,UPI
9968,1378,2024-12-19,1473.42,0,Wallet
9969,1378,2024-12-07,2029.08,0,COD
9970,1378,2025-01-12,2045.02,0,UPI
9971,1378,2025-01-10,2199.57,0,COD
9972,1379,2024-11-06,2173.49,1,UPI
9973,1379,2024-12-02,1204.42,1,Card
9974,1379,2025-01-06,1513.08,0,Wallet
9975,1379,2025-02-06,511.16,1,UPI
9976,1379,2025-03-03,1437.81,1,COD
9977,1379,2025-04-07,2155.35,0,UPI
9978,1379,2025-04-09,1437.92,1,Card
9979,1379,2025-04-06,1135.14,1,Wallet
9980,1379,2025-03-17,2245.18,0,UPI
9981,1379,2025-03-19,1724.2,0,UPI
9982,1379,2025-04-12,476.01,1,UPI
9983,1379,2025-04-13,1505.38,1,UPI
9984,1379,2025-07-27,1359.77,0,COD
9985,1379,2025-07-13,1674.46,0,Wallet
9986,1379,2025-09-17,1296.71,0,UPI
9987,1379,2025-10-31,1609.88,1,Card
9988,1379,2025-10-17,1869.28,0,UPI
9989,1379,2025-10-13,1820.09,1,Wallet
9990,1379,2025-12-20,1506.95,0,Card
9991,1379,2025-12-25,1516.08,0,Wallet
9992,1379,2026-02-01,1726.09,0,Card
9993,1379,2026-01-12,1916.13,0,Card
9994,1379,2026-01-23,1300.16,0,Card
9995,1379,2026-06-13,2819.71,0,COD
9996,1381,2025-02-20,1243.18,0,UPI
9997,1381,2025-02-21,1218.3,0,COD
9998,1381,2025-02-12,487.17,0,COD
9999,1381,2025-06-22,1451.33,0,Card
10000,1381,2025-08-12,886.62,1,UPI
10001,1382,2025-02-13,711.97,0,COD
10002,1382,2025-02-13,771.45,0,COD
10003,1383,2025-01-02,1132.64,0,COD
10004,1383,2025-03-04,751.41,0,Card
10005,1383,2025-02-26,858.29,0,UPI
10006,1383,2025-07-09,1268.95,1,Card
10007,1383,2025-10-07,1052.42,0,UPI
10008,1383,2025-11-07,771.06,0,UPI
10009,1384,2024-05-08,1406.93,1,UPI
10010,1384,2024-07-22,1727.27,0,Card
10011,1384,2024-08-30,665.03,1,Card
10012,1384,2024-08-29,1351.29,0,Card
10013,1386,2026-02-09,1521.66,0,Card
10014,1386,2026-02-21,1582.63,0,Card
10015,1386,2026-03-01,2382.55,1,UPI
10016,1387,2026-01-22,1127.18,1,UPI
10017,1389,2025-12-09,537.55,0,UPI
10018,1389,2026-04-16,804.7,0,Card
10019,1389,2026-06-30,640.95,1,UPI
10020,1392,2025-05-31,200.0,1,Card
10021,1392,2025-05-23,984.88,0,Wallet
10022,1392,2025-05-30,414.12,0,Card
10023,1393,2024-10-06,1687.77,0,COD
10024,1393,2024-09-28,836.89,1,COD
10025,1393,2024-10-28,3008.47,0,Card
10026,1393,2024-10-29,1431.1,1,UPI
10027,1393,2024-11-20,2932.6,0,UPI
10028,1393,2024-12-03,2216.46,0,UPI
10029,1393,2025-04-16,904.2,1,Wallet
10030,1393,2025-04-26,2452.04,0,Card
10031,1393,2025-04-23,879.0,0,Card
10032,1393,2025-06-08,1307.29,1,Card
10033,1394,2025-11-22,3138.15,0,UPI
10034,1394,2025-11-17,3058.05,0,UPI
10035,1394,2025-12-15,4521.07,0,Card
10036,1394,2026-01-10,3002.18,0,UPI
10037,1394,2025-12-16,5196.43,0,Card
10038,1394,2026-01-16,4145.94,0,UPI
10039,1394,2026-01-29,2168.2,0,COD
10040,1394,2026-02-21,2811.22,0,UPI
10041,1394,2026-02-12,2494.34,0,UPI
10042,1394,2026-03-17,4781.2,0,UPI
10043,1394,2026-03-16,3425.69,0,Card
10044,1394,2026-05-10,2707.6,0,UPI
10045,1394,2026-04-18,2859.21,0,Wallet
10046,1394,2026-05-26,1465.4,1,Card
10047,1394,2026-06-07,2060.87,0,UPI
10048,1394,2026-06-03,2814.7,0,Card
10049,1395,2024-06-21,699.19,0,Wallet
10050,1395,2024-09-05,306.21,0,COD
10051,1395,2024-08-22,1105.04,0,Card
10052,1395,2024-09-24,509.35,1,UPI
10053,1395,2024-12-31,772.13,1,Wallet
10054,1395,2025-03-07,734.94,0,UPI
10055,1399,2025-03-02,786.88,1,Card
10056,1399,2025-04-01,1532.05,0,UPI
10057,1399,2025-04-03,2431.03,0,Card
10058,1399,2025-05-28,981.57,0,COD
10059,1399,2025-06-07,1082.21,0,Card
10060,1399,2025-07-14,1775.19,0,Wallet
10061,1399,2025-07-10,1858.91,0,Card
10062,1399,2025-08-24,2285.49,0,Card
10063,1399,2025-09-02,1911.29,0,Card
10064,1401,2025-07-04,932.68,0,Card
10065,1401,2025-11-01,1249.86,1,Card
10066,1403,2024-05-06,1778.58,0,Card
10067,1403,2024-08-26,1563.69,1,UPI
10068,1403,2024-08-28,1847.9,0,Card
10069,1403,2024-10-22,1230.58,0,UPI
10070,1403,2024-10-31,1396.47,0,Card
10071,1403,2024-12-09,1398.03,1,UPI
10072,1403,2024-12-05,1585.9,0,COD
10073,1403,2024-12-07,883.37,0,Card
10074,1403,2025-02-11,2378.49,0,Wallet
10075,1403,2025-01-27,1131.33,0,Card
10076,1403,2025-04-12,1717.38,0,UPI
10077,1403,2025-04-22,2118.51,0,COD
10078,1403,2025-05-01,1147.78,1,COD
10079,1403,2025-06-15,2002.16,0,UPI
10080,1403,2025-05-20,1076.05,1,COD
10081,1403,2025-05-21,1447.74,0,Card
10082,1404,2025-05-13,1128.76,0,Wallet
10083,1404,2025-06-05,2214.47,0,Wallet
10084,1404,2025-07-28,1422.84,1,Card
10085,1404,2025-09-07,1790.85,0,UPI
10086,1404,2025-10-09,629.54,0,Wallet
10087,1404,2025-10-31,2248.92,0,COD
10088,1404,2025-11-01,906.26,0,UPI
10089,1404,2025-11-08,1479.29,0,UPI
10090,1404,2025-11-08,1046.78,0,Card
10091,1404,2025-12-20,1757.0,0,UPI
10092,1404,2025-12-26,2184.78,1,Card
10093,1404,2026-04-04,1874.02,0,UPI
10094,1404,2026-06-04,2171.69,1,Card
10095,1406,2025-12-14,561.48,1,UPI
10096,1406,2026-01-10,1681.15,0,UPI
10097,1406,2026-02-19,1987.26,0,Wallet
10098,1406,2026-02-28,1576.91,0,UPI
10099,1406,2026-02-21,1471.87,0,UPI
10100,1407,2024-04-19,1595.92,0,Card
10101,1407,2024-05-07,1162.38,0,Wallet
10102,1407,2024-05-31,728.73,0,UPI
10103,1408,2024-04-03,1756.04,1,UPI
10104,1408,2024-04-30,1227.04,1,UPI
10105,1408,2024-05-11,1882.63,0,COD
10106,1408,2024-05-05,1419.16,0,COD
10107,1408,2024-09-27,890.81,0,Card
10108,1408,2024-10-20,2094.18,0,UPI
10109,1408,2024-11-03,1225.23,0,Wallet
10110,1408,2024-10-27,2213.99,0,Wallet
10111,1409,2025-07-26,743.39,1,Wallet
10112,1409,2025-12-18,1220.29,0,Card
10113,1409,2025-12-14,1289.06,0,Card
10114,1411,2024-05-16,1443.27,0,Card
10115,1411,2024-06-06,2198.6,0,Card
10116,1411,2024-05-30,1579.34,0,Card
10117,1411,2024-05-31,1618.33,0,COD
10118,1411,2024-06-29,772.29,0,UPI
10119,1411,2024-08-09,1534.07,0,Card
10120,1411,2024-09-16,1245.38,0,Card
10121,1411,2024-09-17,1927.52,0,Card
10122,1412,2024-06-15,4940.22,0,UPI
10123,1412,2024-05-30,4254.98,0,UPI
10124,1412,2024-06-24,4180.97,0,UPI
10125,1412,2024-06-27,3869.5,0,Card
10126,1412,2024-07-14,3103.66,0,Wallet
10127,1412,2024-07-06,4439.7,0,COD
10128,1412,2024-07-27,4529.93,0,Card
10129,1412,2024-08-02,2387.72,0,Card
10130,1412,2024-08-27,4995.77,1,Wallet
10131,1412,2024-09-11,3114.11,1,UPI
10132,1412,2024-10-09,2335.52,0,UPI
10133,1412,2024-11-01,3991.13,0,Card
10134,1412,2024-10-24,3737.64,1,Wallet
10135,1412,2024-10-29,3053.87,1,UPI
10136,1412,2024-10-26,1839.92,1,UPI
10137,1412,2024-12-01,4614.88,1,Card
10138,1412,2024-12-08,2829.07,0,COD
10139,1412,2024-12-24,3735.32,1,Wallet
10140,1412,2025-01-31,2854.38,0,Card
10141,1412,2025-03-03,2552.94,0,Card
10142,1412,2025-03-08,3338.49,0,Card
10143,1412,2025-02-22,2377.87,0,COD
10144,1412,2025-03-05,3591.15,0,UPI
10145,1412,2025-02-21,5247.38,1,Card
10146,1412,2025-02-20,3305.79,0,UPI
10147,1412,2025-04-06,3409.87,0,COD
10148,1412,2025-04-29,4998.93,1,UPI
10149,1412,2025-05-12,2510.42,0,UPI
10150,1412,2025-04-24,2127.42,0,UPI
10151,1412,2025-06-06,3199.82,0,Card
10152,1412,2025-06-14,3905.55,0,UPI
10153,1412,2025-06-28,3712.53,1,Card
10154,1412,2025-06-14,2232.9,1,COD
10155,1412,2025-08-07,5447.79,0,UPI
10156,1412,2025-08-04,2960.86,0,UPI
10157,1412,2025-08-30,3877.52,0,Card
10158,1412,2025-09-09,2517.77,0,UPI
10159,1412,2025-08-16,3306.39,0,COD
10160,1412,2025-10-25,3759.32,0,Wallet
10161,1412,2025-10-15,3486.1,0,Card
10162,1412,2025-10-29,4206.7,0,Card
10163,1412,2025-11-11,2965.64,1,Card
10164,1412,2026-01-06,2966.15,1,Wallet
10165,1412,2025-12-16,4044.97,0,Wallet
10166,1412,2025-12-12,3888.62,1,Wallet
10167,1412,2026-01-25,3634.76,0,COD
10168,1412,2026-01-28,4097.66,0,Card
10169,1412,2026-01-15,1490.67,0,COD
10170,1412,2026-02-05,2582.87,1,UPI
10171,1412,2026-01-16,4291.12,1,UPI
10172,1412,2026-02-28,3452.98,0,Card
10173,1412,2026-02-12,2529.24,0,COD
10174,1412,2026-02-27,3563.57,0,UPI
10175,1412,2026-03-24,4323.76,0,UPI
10176,1412,2026-03-14,4170.52,0,COD
10177,1412,2026-04-21,3774.74,0,COD
10178,1412,2026-04-23,2690.35,0,COD
10179,1412,2026-04-25,3690.53,1,UPI
10180,1412,2026-05-31,2565.69,1,Card
10181,1412,2026-05-28,3678.58,0,Wallet
10182,1412,2026-05-14,3668.19,0,Card
10183,1412,2026-06-15,3279.79,0,COD
10184,1414,2025-08-21,590.8,0,Card
10185,1414,2025-09-21,1638.83,1,UPI
10186,1414,2025-09-23,1296.1,1,Card
10187,1414,2025-10-19,2368.28,1,UPI
10188,1414,2026-01-27,877.4,1,UPI
10189,1414,2026-01-31,1792.03,0,Card
10190,1414,2026-02-03,1999.96,0,Card
10191,1414,2026-04-18,1727.76,0,COD
10192,1415,2026-01-03,1079.53,0,COD
10193,1415,2026-02-09,1222.09,0,UPI
10194,1415,2026-01-29,2055.69,0,Card
10195,1415,2026-02-19,2523.26,1,Wallet
10196,1415,2026-04-20,2349.56,1,UPI
10197,1415,2026-05-01,1522.8,0,UPI
10198,1415,2026-05-20,1260.81,0,COD
10199,1415,2026-06-18,740.91,0,UPI
10200,1415,2026-06-23,1260.0,0,UPI
10201,1416,2026-06-04,3563.33,0,UPI
10202,1416,2026-06-18,2784.06,1,UPI
10203,1416,2026-06-12,3412.06,1,Card
10204,1416,2026-06-14,3177.49,1,UPI
10205,1416,2026-06-11,3503.43,0,Card
10206,1417,2024-04-27,1862.15,0,UPI
10207,1417,2024-05-21,2017.92,0,UPI
10208,1417,2024-05-26,1107.19,0,COD
10209,1418,2026-03-16,646.63,1,UPI
10210,1419,2024-11-04,1390.47,0,UPI
10211,1419,2024-11-13,1848.0,0,UPI
10212,1419,2025-01-01,1124.26,1,Wallet
10213,1420,2025-06-08,1599.31,0,UPI
10214,1421,2026-01-11,2497.33,0,Card
10215,1421,2026-02-03,3325.18,1,Wallet
10216,1421,2026-01-15,3147.66,0,Card
10217,1421,2026-02-07,4196.9,0,Card
10218,1421,2026-03-22,2501.58,1,Card
10219,1421,2026-03-31,2360.53,1,Card
10220,1421,2026-04-28,1298.22,0,UPI
10221,1421,2026-05-11,2657.31,0,COD
10222,1421,2026-05-29,3864.13,1,COD
10223,1421,2026-06-25,2730.41,0,Wallet
10224,1421,2026-06-15,1755.65,0,UPI
10225,1422,2026-04-14,2231.65,1,UPI
10226,1423,2024-09-08,1368.53,1,Wallet
10227,1423,2024-10-13,1214.27,0,Card
10228,1423,2024-10-29,2347.95,0,Card
10229,1427,2025-07-19,1171.47,1,Card
10230,1427,2025-09-22,2292.63,0,UPI
10231,1427,2025-09-22,1285.6,0,Card
10232,1427,2025-11-19,908.61,1,UPI
10233,1427,2025-11-30,1010.44,0,UPI
10234,1427,2025-12-03,1526.69,1,UPI
10235,1427,2026-03-04,849.77,0,UPI
10236,1427,2026-04-02,1178.46,0,UPI
10237,1427,2026-04-05,1029.16,1,Card
10238,1427,2026-05-09,1350.52,1,COD
10239,1427,2026-04-26,1736.58,0,UPI
10240,1428,2024-05-29,2177.59,0,UPI
10241,1428,2024-08-01,200.0,1,UPI
10242,1428,2024-07-27,1027.0,0,Card
10243,1428,2024-08-26,1079.63,0,Card
10244,1428,2024-08-28,1640.5,0,Card
10245,1428,2024-09-09,2025.32,1,Card
10246,1428,2024-10-09,1570.14,1,Card
10247,1428,2024-12-19,1424.01,0,Card
10248,1428,2025-02-02,1212.92,0,Wallet
10249,1428,2025-03-02,2516.6,0,COD
10250,1428,2025-03-03,1416.74,0,Card
10251,1428,2025-03-01,1361.05,1,Card
10252,1428,2025-03-04,862.92,0,Card
10253,1428,2025-05-22,1917.67,1,Wallet
10254,1428,2025-06-29,1212.47,0,COD
10255,1428,2025-06-30,1292.74,0,Card
10256,1428,2025-06-23,1856.12,1,Card
10257,1428,2025-08-31,1387.96,0,Card
10258,1428,2025-09-25,1028.54,0,UPI
10259,1428,2025-10-08,2175.49,0,Card
10260,1428,2025-10-15,1506.67,0,Card
